ID;BONUSZ;ARBEVETEL;TJB;AKTIV_NAPOK;KAMPANY_HOSSZA;VISSZAFIZETES;PONT_NAP;PONT_HONAP;RFM_SCORE_NO;KAMPANYAFFINITAS;TELJESITES
ID1620;10000;174086;221703;31;2;0,5;2;7,9183;10;0,5;0
ID1621;5000;20364;46200;26;2;0,5;2;7,9183;8;0,833333333;0
ID1622;20000;647955;256365;19;2;0,5;2;7,9183;10;0,6;0
ID1623;5000;35294;44107;28;2;0,5;2;7,9183;9;1;1
ID1624;5000;91341;28859;27;2;0,5;2;7,9183;9;0,571428571;1
ID1625;20000;0;0;0;2;0,5;2;7,9183;8;0;0
ID1626;5000;19544;1;20;2;0,5;2;7,9183;7;0;0
ID1627;5000;365951;34104;17;2;0,5;2;7,9183;8;0,142857143;0
ID1628;20000;543627;-97719;17;2;0,5;2;7,9183;10;0,25;0
ID1629;10000;341950;53502;8;2;0,5;2;7,9183;7;0;0
ID1630;5000;421903;19250;19;2;0,5;2;7,9183;7;0;0
ID1631;20000;669817;213002;23;2;0,5;2;7,9183;9;0;0
ID1632;20000;189674;23599;19;2;0,5;2;7,9183;9;0,125;0
ID1633;20000;4151959;414438;30;2;0,5;2;7,9183;10;1;0
ID1634;2000;21657;2200;20;2;0,5;2;7,9183;8;0;0
ID1635;10000;865282;162627;28;2;0,5;2;7,9183;10;1;1
ID1636;20000;0;732622;8;2;0,5;2;7,9183;7;0;0
ID1637;20000;649316;115503;31;2;0,5;2;7,9183;10;0,307692308;0
ID1638;20000;130000;328246;16;2;0,5;2;7,9183;9;0,5;1
ID1639;5000;300827;-1635;17;2;0,5;2;7,9183;7;0;0
ID1640;5000;90804;24440;16;2;0,5;2;7,9183;9;1;1
ID1641;20000;464005;491404;28;2;0,5;2;7,9183;7;0,75;1
ID1642;2000;22679;12012;17;2;0,5;2;7,9183;7;0,25;0
ID1643;5000;76450;48001;19;2;0,5;2;7,9183;6;0;1
ID1644;20000;10483656;1941351;28;2;0,5;2;7,9183;10;0,846153846;1
ID1645;2000;138569;147958;21;2;0,5;2;7,9183;4;0;0
ID1646;20000;371777;107349;21;2;0,5;2;7,9183;10;0,285714286;0
ID1647;20000;1958609;-1874;29;2;0,5;2;7,9183;10;0,777777778;1
ID1648;20000;208375;194487;31;2;0,5;2;7,9183;10;0;0
ID1649;20000;196320;352083;20;2;0,5;2;7,9183;9;0;0
ID1650;5000;46051;24600;23;2;0,5;2;7,9183;10;0,777777778;1
ID1651;20000;9817275;2859002;22;2;0,5;2;7,9183;9;0;1
ID1652;2000;9929;884;25;2;0,5;2;7,9183;7;0,75;1
ID1653;10000;80778;63099;15;2;0,5;2;7,9183;9;0;0
ID1654;10000;359110;201801;18;2;0,5;2;7,9183;6;0;0
ID1655;5000;64303;-15670;19;2;0,5;2;7,9183;9;1;0
ID1656;10000;93549;92422;26;2;0,5;2;7,9183;7;1;1
ID1657;5000;37529;-10001;18;2;0,5;2;7,9183;9;0,5;0
ID1658;20000;575694;261178;31;2;0,5;2;7,9183;10;0;0
ID1659;5000;60314;87027;26;2;0,5;2;7,9183;9;0,363636364;0
ID1660;2000;8110;5830;25;2;0,5;2;7,9183;7;0;0
ID1661;10000;436124;74326;29;2;0,5;2;7,9183;10;1;0
ID1662;20000;399791;126401;18;2;0,5;2;7,9183;10;0,25;0
ID1663;5000;44642;43968;24;2;0,5;2;7,9183;7;0;0
ID1664;2000;14475;-5591;31;2;0,5;2;7,9183;7;0;0
ID1665;10000;84901;-14174;23;2;0,5;2;7,9183;10;0;0
ID1666;5000;29488;56102;30;2;0,5;2;7,9183;9;0,25;0
ID1667;10000;119052;60103;13;2;0,5;2;7,9183;10;0,25;0
ID1668;2000;32219;5861;18;2;0,5;2;7,9183;6;0;0
ID1669;5000;97876;58691;23;2;0,5;2;7,9183;7;0;0
ID1670;2000;19537;2052;26;2;0,5;2;7,9183;7;0;0
ID1671;2000;22711;23144;25;2;0,5;2;7,9183;5;0;0
ID1672;5000;14143;21000;23;2;0,5;2;7,9183;8;0;0
ID1673;10000;143950;90888;30;2;0,5;2;7,9183;9;0,6;1
ID1674;5000;20726;17342;24;2;0,5;2;7,9183;7;0,6;0
ID1675;20000;3000000;47226;31;2;0,5;2;7,9183;7;1;0
ID1676;2000;19656;14800;31;2;0,5;2;7,9183;8;0,75;1
ID1677;5000;621764;268203;23;2;0,5;2;7,9183;6;0;1
ID1678;10000;844575;332607;20;2;0,5;2;7,9183;6;0;0
ID1679;5000;91315;94209;19;2;0,5;2;7,9183;8;0,666666667;1
ID1680;5000;15555;15980;23;2;0,5;2;7,9183;8;0,6;0
ID1681;20000;730441;-99749;31;2;0,5;2;7,9183;10;0,875;1
ID1682;2000;60263;12350;31;2;0,5;2;7,9183;8;0;0
ID1683;10000;192032;181000;20;2;0,5;2;7,9183;9;0,3;0
ID1684;5000;320421;30245;10;2;0,5;2;7,9183;7;0;0
ID1685;20000;272008;-10876;10;2;0,5;2;7,9183;9;0,75;1
ID1686;20000;5418728;546412;18;2;0,5;2;7,9183;10;0,647058824;0
ID1687;10000;195539;66519;27;2;0,5;2;7,9183;10;0;0
ID1688;20000;1320360;99246;18;2;0,5;2;7,9183;10;0;0
ID1689;2000;21180;14416;21;2;0,5;2;7,9183;6;0;0
ID1690;20000;3563404;1142580;25;2;0,5;2;7,9183;9;0;1
ID1691;20000;9119204;-1195021;22;2;0,5;2;7,9183;9;0,444444444;1
ID1692;2000;16358;3172;22;2;0,5;2;7,9183;7;0,75;1
ID1693;2000;685538;-256000;25;2;0,5;2;7,9183;8;0,444444444;1
ID1694;20000;319994;514144;31;2;0,5;2;7,9183;7;1;0
ID1695;10000;25755;66203;24;2;0,5;2;7,9183;10;0,833333333;0
ID1696;20000;639282;121131;22;2;0,5;2;7,9183;10;0,857142857;1
ID1697;20000;662804;220334;31;2;0,5;2;7,9183;10;0,25;1
ID1698;5000;358000;375100;17;2;0,5;2;7,9183;4;0;0
ID1699;10000;59812;6003;19;2;0,5;2;7,9183;8;0;0
ID1700;20000;0;46000;5;2;0,5;2;7,9183;8;0,166666667;0
ID1701;10000;537851;48004;22;2;0,5;2;7,9183;10;0,214285714;1
ID1702;5000;102753;29252;11;2;0,5;2;7,9183;6;0;1
ID1703;10000;149946;47814;24;2;0,5;2;7,9183;9;0,5;0
ID1704;10000;202636;49256;16;2;0,5;2;7,9183;8;0;0
ID1705;5000;44303;63328;31;2;0,5;2;7,9183;10;0,571428571;1
ID1706;2000;24280;4281;10;2;0,5;2;7,9183;5;0;0
ID1707;2000;11750;22550;28;2;0,5;2;7,9183;6;0,666666667;1
ID1708;20000;581985;189784;31;2;0,5;2;7,9183;10;0,428571429;0
ID1709;5000;40560;71315;28;2;0,5;2;7,9183;6;0,181818182;0
ID1710;20000;661927;374285;26;2;0,5;2;7,9183;10;0,125;1
ID1711;2000;42350;8966;31;2;0,5;2;7,9183;7;0;1
ID1712;2000;16839;10219;24;2;0,5;2;7,9183;7;0,2;0
ID1713;10000;338418;81800;18;2;0,5;2;7,9183;9;0,4;0
ID1714;20000;370822;940644;27;2;0,5;2;7,9183;10;0,7;0
ID1715;5000;143974;46837;26;2;0,5;2;7,9183;6;0;1
ID1716;2000;52966;25779;15;2;0,5;2;7,9183;4;0;1
ID1717;20000;139705;113555;27;2;0,5;2;7,9183;10;0,571428571;0
ID1718;2000;475012;-20000;8;2;0,5;2;7,9183;7;0;0
ID1719;5000;753240;-199963;24;2;0,5;2;7,9183;8;0,625;0
ID1720;5000;912857;-13878;20;2;0,5;2;7,9183;5;0;1
ID1721;5000;79756;28170;31;2;0,5;2;7,9183;7;0;0
ID1722;20000;193256;111262;24;2;0,5;2;7,9183;10;1;0
ID1723;2000;14037;28444;14;2;0,5;2;7,9183;5;0;0
ID1724;5000;32805;38157;27;2;0,5;2;7,9183;9;0,166666667;0
ID1725;2000;11274;4351;21;2;0,5;2;7,9183;6;0;0
ID1726;5000;32135;17262;19;2;0,5;2;7,9183;6;0;0
ID1727;2000;13641;29019;28;2;0,5;2;7,9183;8;0,666666667;0
ID1728;5000;87030;54251;23;2;0,5;2;7,9183;8;0,833333333;1
ID1729;2000;66130;27224;23;2;0,5;2;7,9183;9;0;0
ID1730;5000;51514;6336;23;2;0,5;2;7,9183;9;0,333333333;1
ID1731;10000;206623;36141;31;2;0,5;2;7,9183;8;0,75;1
ID1732;20000;346392;82447;25;2;0,5;2;7,9183;10;0,444444444;0
ID1733;5000;19680;17672;26;2;0,5;2;7,9183;9;0,375;0
ID1734;5000;3182;-12039;21;2;0,5;2;7,9183;9;0;0
ID1735;20000;1567910;104970;19;2;0,5;2;7,9183;9;0,333333333;1
ID1736;5000;268774;-158728;15;2;0,5;2;7,9183;8;0,833333333;0
ID1737;5000;58989;22211;31;2;0,5;2;7,9183;9;0;0
ID1738;5000;64808;10139;24;2;0,5;2;7,9183;7;0,666666667;1
ID1739;5000;54120;43964;18;2;0,5;2;7,9183;7;0,666666667;1
ID1740;20000;1089133;332504;25;2;0,5;2;7,9183;10;1;1
ID1741;10000;30200;105536;24;2;0,5;2;7,9183;10;0,75;0
ID1742;20000;1361327;263414;6;2;0,5;2;7,9183;8;0,1;0
ID1743;2000;52994;-47441;22;2;0,5;2;7,9183;7;0,6;1
ID1744;5000;278410;153997;17;2;0,5;2;7,9183;8;0,272727273;0
ID1745;20000;968621;301976;19;2;0,5;2;7,9183;10;0,333333333;0
ID1746;5000;315251;-20400;15;2;0,5;2;7,9183;5;0;1
ID1747;2000;73415;27079;31;2;0,5;2;7,9183;6;1;1
ID1748;2000;20414;25510;24;2;0,5;2;7,9183;5;0,285714286;1
ID1749;2000;70761;96112;23;2;0,5;2;7,9183;9;0,5;1
ID1750;20000;182000;182000;4;2;0,5;2;7,9183;8;0,1;1
ID1751;5000;24864;27699;19;2;0,5;2;7,9183;6;0;0
ID1752;5000;687371;92662;30;2;0,5;2;7,9183;8;1;1
ID1753;20000;472243;231400;19;2;0,5;2;7,9183;9;0,8;1
ID1754;20000;16044024;2191614;21;2;0,5;2;7,9183;7;0,4;0
ID1755;5000;68009;1460;24;2;0,5;2;7,9183;8;0,666666667;1
ID1756;20000;242998;150337;31;2;0,5;2;7,9183;10;0,375;0
ID1757;5000;37517;60976;26;2;0,5;2;7,9183;10;0,166666667;0
ID1758;2000;17484;24347;28;2;0,5;2;7,9183;7;0;1
ID1759;2000;13165;448;26;2;0,5;2;7,9183;7;0;0
ID1760;2000;137920;9118;27;2;0,5;2;7,9183;8;0;1
ID1761;5000;29980;6101;31;2;0,5;2;7,9183;6;0;1
ID1762;10000;116977;72845;24;2;0,5;2;7,9183;9;0,2;0
ID1763;5000;168400;313999;18;2;0,5;2;7,9183;8;0,444444444;0
ID1764;10000;508677;206653;31;2;0,5;2;7,9183;8;0,666666667;1
ID1765;5000;221960;-14130;21;2;0,5;2;7,9183;8;0;0
ID1766;2000;19950;16360;12;2;0,5;2;7,9183;7;0;1
ID1767;20000;262600;-11136;11;2;0,5;2;7,9183;10;0,666666667;0
ID1768;20000;2386426;1295699;25;2;0,5;2;7,9183;9;0,454545455;1
ID1769;10000;238270;5818;23;2;0,5;2;7,9183;9;0,5;1
ID1770;5000;32173;30999;22;2;0,5;2;7,9183;6;0,111111111;1
ID1771;20000;0;978524;4;2;0,5;2;7,9183;5;0,083333333;0
ID1772;10000;1331908;271957;30;2;0,5;2;7,9183;9;0,8;0
ID1773;20000;919546;-32357;30;2;0,5;2;7,9183;10;0;0
ID1774;5000;67021;12500;19;2;0,5;2;7,9183;6;0,5;0
ID1775;2000;58500;-45725;31;2;0,5;2;7,9183;8;0,75;1
ID1776;10000;632248;74922;30;2;0,5;2;7,9183;10;1;1
ID1777;10000;129976;-42538;28;2;0,5;2;7,9183;10;1;1
ID1778;20000;647916;201664;26;2;0,5;2;7,9183;10;0,461538462;1
ID1779;20000;2237488;154065;13;2;0,5;2;7,9183;9;0,4;0
ID1780;2000;6723;12341;17;2;0,5;2;7,9183;8;1;1
ID1781;5000;247705;353119;31;2;0,5;2;7,9183;9;0,6;1
ID1782;2000;152890;-13685;31;2;0,5;2;7,9183;6;0,076923077;0
ID1783;10000;164391;56011;27;2;0,5;2;7,9183;10;0;0
ID1784;20000;1674885;352003;30;2;0,5;2;7,9183;10;1;0
ID1785;5000;50020;14676;27;2;0,5;2;7,9183;9;0,333333333;0
ID1786;2000;10564;13115;29;2;0,5;2;7,9183;7;0;0
ID1787;5000;137921;17547;31;2;0,5;2;7,9183;9;1;1
ID1788;20000;258696;772552;18;2;0,5;2;7,9183;7;0;0
ID1789;2000;20000;34604;31;2;0,5;2;7,9183;4;0;1
ID1790;20000;68949;98399;25;2;0,5;2;7,9183;10;0,75;0
ID1791;2000;140818;36999;13;2;0,5;2;7,9183;5;0;0
ID1792;10000;180598;29388;19;2;0,5;2;7,9183;8;0,666666667;0
ID1793;2000;7908;3101;21;2;0,5;2;7,9183;7;0,4;0
ID1794;5000;49630;21261;29;2;0,5;2;7,9183;9;0,6;0
ID1795;5000;412170;122472;31;2;0,5;2;7,9183;6;0;0
ID1796;5000;299190;90999;17;2;0,5;2;7,9183;6;0,666666667;0
ID1797;5000;121900;144204;26;2;0,5;2;7,9183;9;0;0
ID1798;10000;49247;9320;31;2;0,5;2;7,9183;10;0,75;0
ID1799;10000;1494344;27902;10;2;0,5;2;7,9183;9;0,75;0
ID1800;10000;38322;38501;25;2;0,5;2;7,9183;7;0,333333333;0
ID1801;5000;304679;54474;24;2;0,5;2;7,9183;8;0,25;0
ID1802;2000;108352;-15278;23;2;0,5;2;7,9183;8;1;0
ID1803;2000;45991;17579;26;2;0,5;2;7,9183;7;0;0
ID1804;10000;61272;68836;27;2;0,5;2;7,9183;10;0;0
ID1805;20000;381840;-189399;20;2;0,5;2;7,9183;10;0,2;1
ID1806;20000;634184;153000;15;2;0,5;2;7,9183;9;0;0
ID1807;20000;174070;160452;8;2;0,5;2;7,9183;8;0;0
ID1808;20000;53926;45110;21;2;0,5;2;7,9183;10;0,25;0
ID1809;10000;170263;51931;19;2;0,5;2;7,9183;10;0,714285714;0
ID1810;10000;768658;317004;21;2;0,5;2;7,9183;7;0;0
ID1811;2000;15990;5879;26;2;0,5;2;7,9183;6;0;0
ID1812;5000;25987;18601;30;2;0,5;2;7,9183;7;1;1
ID1813;2000;64063;20681;23;2;0,5;2;7,9183;6;1;1
ID1814;2000;76529;20001;19;2;0,5;2;7,9183;5;0;1
ID1815;20000;3338120;647008;9;2;0,5;2;7,9183;8;0;1
ID1816;20000;6008777;-501561;18;2;0,5;2;7,9183;10;0,571428571;0
ID1817;5000;76805;57141;31;2;0,5;2;7,9183;9;0,6;0
ID1818;20000;371502;291013;22;2;0,5;2;7,9183;10;0,833333333;1
ID1819;5000;127212;-23081;31;2;0,5;2;7,9183;7;1;0
ID1820;20000;1176570;53129;28;2;0,5;2;7,9183;10;1;1
ID1821;10000;4500;-6874;25;2;0,5;2;7,9183;6;0,5;1
ID1822;2000;21755;26117;20;2;0,5;2;7,9183;6;0;0
ID1823;20000;6941600;377086;21;2;0,5;2;7,9183;10;0,583333333;1
ID1824;20000;1199146;196999;22;2;0,5;2;7,9183;9;0,5;1
ID1825;5000;60787;52674;25;2;0,5;2;7,9183;8;0;0
ID1826;2000;17769;13849;23;2;0,5;2;7,9183;7;1;0
ID1827;20000;3618768;729700;18;2;0,5;2;7,9183;10;0,5;0
ID1828;2000;119710;13601;28;2;0,5;2;7,9183;7;0;0
ID1829;5000;226833;-34110;16;2;0,5;2;7,9183;8;0;0
ID1830;5000;3557;8734;30;2;0,5;2;7,9183;9;0,5;0
ID1831;10000;286755;3395;20;2;0,5;2;7,9183;10;0,4;0
ID1832;10000;1473130;239862;29;2;0,5;2;7,9183;10;0,272727273;1
ID1833;5000;17115;22604;26;2;0,5;2;7,9183;8;0,333333333;0
ID1834;10000;2123736;178706;21;2;0,5;2;7,9183;10;0;0
ID1835;2000;40297;10002;22;2;0,5;2;7,9183;8;1;1
ID1836;20000;981233;324001;14;2;0,5;2;7,9183;9;0,916666667;1
ID1837;2000;159724;-18579;23;2;0,5;2;7,9183;7;0,5;1
ID1838;10000;175390;29476;20;2;0,5;2;7,9183;9;0,4;1
ID1839;2000;6950;1516;19;2;0,5;2;7,9183;5;0;0
ID1840;5000;135581;66382;25;2;0,5;2;7,9183;8;0,142857143;1
ID1841;10000;43942;92017;22;2;0,5;2;7,9183;7;0,4;0
ID1842;5000;31698;40781;28;2;0,5;2;7,9183;9;0;0
ID1843;5000;116350;72038;26;2;0,5;2;7,9183;6;0;1
ID1844;10000;308241;138400;19;2;0,5;2;7,9183;8;0,333333333;0
ID1845;2000;24069;-544;25;2;0,5;2;7,9183;8;0,25;0
ID1846;2000;11410;6246;21;2;0,5;2;7,9183;7;0;0
ID1847;5000;100382;3568;30;2;0,5;2;7,9183;8;1;1
ID1848;20000;8824544;575801;20;2;0,5;2;7,9183;10;0,416666667;0
ID1849;5000;181817;108342;21;2;0,5;2;7,9183;7;0,8;0
ID1850;2000;17000;-62500;20;2;0,5;2;7,9183;6;0,25;0
ID1851;20000;274345;119202;23;2;0,5;2;7,9183;10;0;0
ID1852;2000;30721;-28997;18;2;0,5;2;7,9183;7;0,333333333;0
ID1853;5000;103422;87456;14;2;0,5;2;7,9183;8;0;0
ID1854;5000;394625;58000;22;2;0,5;2;7,9183;9;0,333333333;0
ID1855;10000;293529;74446;27;2;0,5;2;7,9183;10;1;1
ID1856;20000;9918122;64413;31;2;0,5;2;7,9183;9;0;0
ID1857;20000;2961161;280356;11;2;0,5;2;7,9183;10;0,4375;0
ID1858;20000;1431717;331503;27;2;0,5;2;7,9183;10;0;0
ID1859;10000;785425;-51599;23;2;0,5;2;7,9183;8;0,5;1
ID1860;20000;692696;48716;31;2;0,5;2;7,9183;10;0,5;0
ID1861;20000;891799;578649;23;2;0,5;2;7,9183;9;0,777777778;1
ID1862;5000;190528;21509;23;2;0,5;2;7,9183;9;1;1
ID1863;2000;7612;2395;21;2;0,5;2;7,9183;6;0,25;0
ID1864;2000;13160;-2638;28;2;0,5;2;7,9183;8;0,125;0
ID1865;10000;524163;15928;18;2;0,5;2;7,9183;5;0;0
ID1866;2000;9866;4046;23;2;0,5;2;7,9183;6;0,5;0
ID1867;2000;38828;-9768;24;2;0,5;2;7,9183;7;0,75;1
ID1868;10000;1222214;-661659;31;2;0,5;2;7,9183;10;0,25;1
ID1869;20000;2854109;587725;24;2;0,5;2;7,9183;10;0,25;0
ID1870;5000;213063;31004;24;2;0,5;2;7,9183;9;0,8;1
ID1871;10000;27069;3073;27;2;0,5;2;7,9183;9;0,5;0
ID1872;5000;144500;5876;31;2;0,5;2;7,9183;9;0,4;0
ID1873;20000;449070;272831;30;2;0,5;2;7,9183;10;0,727272727;1
ID1874;2000;15303;3100;30;2;0,5;2;7,9183;7;1;1
ID1875;20000;495128;196056;21;2;0,5;2;7,9183;9;0;0
ID1876;2000;21509;1460;31;2;0,5;2;7,9183;7;0,8;1
ID1877;2000;33354;7832;27;2;0,5;2;7,9183;8;0,666666667;0
ID1878;2000;26234;4423;31;2;0,5;2;7,9183;7;0;0
ID1879;2000;92700;648;27;2;0,5;2;7,9183;7;0,75;1
ID1880;20000;129303;214099;21;2;0,5;2;7,9183;10;0;0
ID1881;20000;399432;226185;31;2;0,5;2;7,9183;9;0,8;1
ID1882;10000;399744;70850;22;2;0,5;2;7,9183;9;1;1
ID1883;5000;66494;19378;31;2;0,5;2;7,9183;6;0,4;1
ID1884;20000;24000;59000;3;2;0,5;2;7,9183;6;0,090909091;0
ID1885;5000;114364;35451;25;2;0,5;2;7,9183;6;0;0
ID1886;2000;29043;6101;30;2;0,5;2;7,9183;7;0,2;0
ID1887;10000;156717;107100;11;2;0,5;2;7,9183;10;0;0
ID1888;2000;15470;-4419;9;2;0,5;2;7,9183;5;0;0
ID1889;20000;144198;207631;30;2;0,5;2;7,9183;10;0,6;0
ID1890;5000;92334;165475;30;2;0,5;2;7,9183;5;0;1
ID1891;5000;23270;21200;19;2;0,5;2;7,9183;7;0,2;0
ID1892;5000;24097;25000;11;2;0,5;2;7,9183;6;0,5;0
ID1893;2000;12020;22618;23;2;0,5;2;7,9183;7;0;1
ID1894;2000;16183;6959;16;2;0,5;2;7,9183;7;0;0
ID1895;10000;243515;133938;19;2;0,5;2;7,9183;8;0,2;0
ID1896;2000;506205;831;25;2;0,5;2;7,9183;5;0;0
ID1897;20000;4061149;603819;31;2;0,5;2;7,9183;10;1;1
ID1898;5000;31095;24396;25;2;0,5;2;7,9183;7;0;0
ID1899;5000;43546;48508;23;2;0,5;2;7,9183;6;0;0
ID1900;20000;0;0;0;2;0,5;2;7,9183;7;0;0
ID1901;5000;230192;30310;21;2;0,5;2;7,9183;9;0,4;0
ID1902;20000;142957;152834;25;2;0,5;2;7,9183;10;1;1
ID1903;2000;17400;-4989;22;2;0,5;2;7,9183;7;0,6;0
ID1904;5000;94583;-3116;26;2;0,5;2;7,9183;8;1;1
ID1905;20000;861821;476867;13;2;0,5;2;7,9183;9;0;0
ID1906;10000;113951;82195;26;2;0,5;2;7,9183;9;1;1
ID1907;20000;264318;68932;14;2;0,5;2;7,9183;10;0,090909091;0
ID1908;2000;51382;17303;20;2;0,5;2;7,9183;10;0;1
ID1909;2000;32451;27201;15;2;0,5;2;7,9183;6;0,125;0
ID1910;5000;69885;49383;29;2;0,5;2;7,9183;8;0,833333333;1
ID1911;5000;36218;41852;20;2;0,5;2;7,9183;7;0,666666667;0
ID1912;2000;7740;-103;29;2;0,5;2;7,9183;8;0,5;1
ID1913;5000;44445;43000;25;2;0,5;2;7,9183;8;1;0
ID1914;20000;135256;255439;15;2;0,5;2;7,9183;9;0,2;0
ID1915;20000;1477463;2209220;25;2;0,5;2;7,9183;10;0,866666667;1
ID1916;20000;97971;84999;22;2;0,5;2;7,9183;10;0,642857143;0
ID1917;5000;15500;13833;20;2;0,5;2;7,9183;8;0,75;0
ID1918;5000;32929;18420;18;2;0,5;2;7,9183;7;0,166666667;0
ID1919;5000;35500;49613;19;2;0,5;2;7,9183;8;0,428571429;0
ID1920;5000;106325;55394;27;2;0,5;2;7,9183;9;0,8;1
ID1921;20000;250000;317000;3;2;0,5;2;7,9183;9;0,375;0
ID1922;20000;0;665221;9;2;0,5;2;7,9183;7;1;0
ID1923;10000;43324;30307;29;2;0,5;2;7,9183;9;0,166666667;0
ID1924;20000;306144;101847;28;2;0,5;2;7,9183;10;0,833333333;1
ID1925;20000;2017730;908058;20;2;0,5;2;7,9183;10;1;0
ID1926;20000;8244534;-573381;27;2;0,5;2;7,9183;8;0,75;1
ID1927;5000;78536;36800;19;2;0,5;2;7,9183;6;0;0
ID1928;2000;90102;26621;29;2;0,5;2;7,9183;6;0;1
ID1929;20000;1097243;-95688;22;2;0,5;2;7,9183;10;0,636363636;0
ID1930;2000;38803;2800;21;2;0,5;2;7,9183;6;0;0
ID1931;5000;142612;9499;19;2;0,5;2;7,9183;6;0;0
ID1932;20000;358217;74857;16;2;0,5;2;7,9183;9;0,2;0
ID1933;20000;384400;412001;19;2;0,5;2;7,9183;10;0,666666667;1
ID1934;2000;13978;21000;20;2;0,5;2;7,9183;8;0;0
ID1935;2000;44187;6633;26;2;0,5;2;7,9183;7;0;0
ID1936;10000;323380;190079;31;2;0,5;2;7,9183;9;1;1
ID1937;5000;46743;22852;14;2;0,5;2;7,9183;6;0,4;0
ID1938;5000;57356;1841;23;2;0,5;2;7,9183;8;0,2;0
ID1939;2000;58937;8641;30;2;0,5;2;7,9183;7;0;1
ID1940;2000;72302;6000;15;2;0,5;2;7,9183;6;0,5;1
ID1941;2000;74000;12032;25;2;0,5;2;7,9183;5;0;0
ID1942;5000;56512;3829;23;2;0,5;2;7,9183;8;0,333333333;0
ID1943;20000;121839;89001;30;2;0,5;2;7,9183;10;0,666666667;0
ID1944;5000;108470;-16520;29;2;0,5;2;7,9183;7;0;0
ID1945;20000;1378546;261677;24;2;0,5;2;7,9183;9;0;0
ID1946;2000;9000;18780;25;2;0,5;2;7,9183;7;0;0
ID1947;2000;33489;11576;27;2;0,5;2;7,9183;5;0;0
ID1948;20000;646812;372246;30;2;0,5;2;7,9183;9;0,25;0
ID1949;2000;45000;20800;24;2;0,5;2;7,9183;4;0;0
ID1950;5000;50550;25707;26;2;0,5;2;7,9183;6;0;1
ID1951;5000;415854;52570;15;2;0,5;2;7,9183;6;0;1
ID1952;5000;38531;1500;31;2;0,5;2;7,9183;7;0;0
ID1953;10000;77263;47700;20;2;0,5;2;7,9183;10;0,111111111;0
ID1954;20000;549589;188889;25;2;0,5;2;7,9183;10;0,5;1
ID1955;20000;2049191;761193;18;2;0,5;2;7,9183;6;0;1
ID1956;10000;229798;111215;31;2;0,5;2;7,9183;8;0,5;0
ID1957;10000;145250;124450;15;2;0,5;2;7,9183;9;0,25;0
ID1958;20000;820341;111570;12;2;0,5;2;7,9183;9;0,166666667;0
ID1959;20000;213940;-63790;9;2;0,5;2;7,9183;7;0,142857143;0
ID1960;5000;74586;40576;21;2;0,5;2;7,9183;6;0;0
ID1961;5000;61983;27809;31;2;0,5;2;7,9183;9;0;0
ID1962;2000;14000;32000;19;2;0,5;2;7,9183;7;0;0
ID1963;20000;468084;416570;18;2;0,5;2;7,9183;8;0,5;1
ID1964;5000;69586;-19000;11;2;0,5;2;7,9183;8;0;0
ID1965;20000;76350;49859;28;2;0,5;2;7,9183;10;0,642857143;1
ID1966;20000;294964;79159;31;2;0,5;2;7,9183;10;0,777777778;1
ID1967;2000;21542;3883;31;2;0,5;2;7,9183;7;0,2;0
ID1968;5000;27545;40025;25;2;0,5;2;7,9183;9;1;0
ID1969;5000;45936;-27604;20;2;0,5;2;7,9183;6;0;0
ID1970;5000;70177;32789;31;2;0,5;2;7,9183;9;0,666666667;1
ID1971;5000;489958;-8372;20;2;0,5;2;7,9183;6;0,25;0
ID1972;10000;394401;148698;18;2;0,5;2;7,9183;6;0;0
ID1973;2000;16226;649;29;2;0,5;2;7,9183;7;0;0
ID1974;2000;30401;-1818;23;2;0,5;2;7,9183;8;0,2;0
ID1975;10000;949141;41765;28;2;0,5;2;7,9183;8;0;0
ID1976;2000;60100;-15002;21;2;0,5;2;7,9183;5;0;1
ID1977;10000;190896;8259;30;2;0,5;2;7,9183;10;0,25;1
ID1978;2000;8648;338;18;2;0,5;2;7,9183;7;0,6;0
ID1979;20000;19889;1552;24;2;0,5;2;7,9183;8;0;0
ID1980;10000;729357;63303;31;2;0,5;2;7,9183;10;1;1
ID1981;2000;43133;-8680;29;2;0,5;2;7,9183;8;0;0
ID1982;5000;459972;63948;29;2;0,5;2;7,9183;8;0;0
ID1983;5000;484176;73001;20;2;0,5;2;7,9183;10;0;0
ID1984;20000;1861946;542023;31;2;0,5;2;7,9183;10;0,875;1
ID1985;10000;75582;-58950;31;2;0,5;2;7,9183;10;0;0
ID1986;5000;86514;16205;23;2;0,5;2;7,9183;9;0,166666667;0
ID1987;2000;16615;-311;27;2;0,5;2;7,9183;5;0;0
ID1988;20000;2014391;741423;31;2;0,5;2;7,9183;10;0,9;1
ID1989;20000;2606721;710405;22;2;0,5;2;7,9183;9;1;1
ID1990;2000;57439;39136;31;2;0,5;2;7,9183;8;0,5;1
ID1991;20000;1463900;648531;30;2;0,5;2;7,9183;10;0,111111111;0
ID1992;10000;340099;140107;31;2;0,5;2;7,9183;8;0,333333333;0
ID1993;2000;72495;88345;16;2;0,5;2;7,9183;7;0,5;0
ID1994;5000;148082;122552;29;2;0,5;2;7,9183;7;0,666666667;0
ID1995;20000;282400;280420;16;2;0,5;2;7,9183;10;0,25;0
ID1996;5000;18500;-38065;30;2;0,5;2;7,9183;9;0,833333333;0
